acc,accuracy,average_response_time,avg_rt,background,bidi,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,congruencia,coordinates,correct,correct_resp_log,correct_resposta_curto,correct_resposta_long,correct_resposta_simples,count_bemvindo,count_bissec_temp,count_espera0,count_espera0_log,count_espera_curto,count_espera_long,count_estimulo,count_estimulo_curto,count_estimulo_log,count_estimulo_long,count_fim_log,count_fix,count_fix_curto,count_fix_log,count_fix_long,count_loop_curto,count_loop_log_1,count_loop_long,count_loop_simples,count_new_feedback_2,count_new_feedback_3,count_new_logger,count_new_logger_1,count_new_reset_feedback,count_new_sampler,count_new_sampler_1,count_new_sampler_2,count_new_sampler_3,count_new_sketchpad_6,count_osweb,count_pausa,count_resp_log,count_resposta_curto,count_resposta_long,count_resposta_simples,count_save,count_save2,count_seq_curto,count_seq_log_1,count_seq_long,count_seq_simples,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,opensesame_codename,opensesame_version,queryParams_batchId,queryParams_personalMultipleWorkerId,repeat_cycle,resp_corr,resp_corr_log,response,response_bemvindo,response_new_feedback_2,response_new_feedback_3,response_new_sampler,response_new_sampler_1,response_new_sampler_2,response_new_sampler_3,response_new_sketchpad_6,response_pausa,response_resp_log,response_resposta_curto,response_resposta_long,response_resposta_simples,response_time,response_time_bemvindo,response_time_new_feedback_2,response_time_new_feedback_3,response_time_new_sampler,response_time_new_sampler_1,response_time_new_sampler_2,response_time_new_sampler_3,response_time_new_sketchpad_6,response_time_pausa,response_time_resp_log,response_time_resposta_curto,response_time_resposta_long,response_time_resposta_simples,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,tempo,tempo_log,time_bemvindo,time_espera0,time_espera0_log,time_espera_curto,time_espera_long,time_estimulo,time_estimulo_curto,time_estimulo_log,time_estimulo_long,time_fix,time_fix_curto,time_fix_log,time_fix_long,time_loop_curto,time_loop_log_1,time_loop_long,time_loop_simples,time_new_feedback_2,time_new_feedback_3,time_new_logger,time_new_logger_1,time_new_sampler,time_new_sampler_1,time_new_sampler_2,time_new_sampler_3,time_new_sketchpad_6,time_pausa,time_resp_log,time_resposta_curto,time_resposta_long,time_resposta_simples,time_save,time_save2,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,402,402,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,15,4,4,9,4,15,4,0,9,4,15,4,0,0,0,0,0,0,4,4,15,9,15,4,4,0,0,0,15,4,4,9,9,15,4,15,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,402,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,2000,78,76018,120474,23972,44123,74016,23455,118472,42121,73511,22944,118268,41606,78,78,78,78,24696,44846,24689,44839,76285,120891,24172,44323,2271,76809,120474,23972,44123,76018,76799,121409,New experiment,1,402,1,yes,1366
100,100,444,444,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,16,4,4,9,4,16,4,0,9,4,16,4,0,0,0,0,0,0,4,4,16,9,16,4,4,0,0,0,16,4,4,9,9,16,4,16,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,444,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,630,78,76018,122259,23972,44123,74016,23455,121626,42121,73511,22944,121418,41606,78,78,78,78,24696,44846,24689,44839,76285,122709,24172,44323,2271,76809,122259,23972,44123,76018,76799,123230,New experiment,1,444,1,yes,1366
100,100,286,286,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,17,4,4,9,4,17,4,0,9,4,17,4,0,0,0,0,0,0,4,4,17,9,17,4,4,0,0,0,17,4,4,9,9,17,4,17,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,286,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,500,78,76018,123960,23972,44123,74016,23455,123444,42121,73511,22944,123238,41606,78,78,78,78,24696,44846,24689,44839,76285,124260,24172,44323,2271,76809,123960,23972,44123,76018,76799,124779,New experiment,1,286,1,yes,1366
0,0,267,267,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,0,0,1,1,1,0,0,9,18,4,4,9,4,18,4,0,9,4,18,4,0,0,0,0,0,0,4,4,18,9,18,4,4,0,0,0,18,4,4,9,9,18,4,18,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,501,2192,3435,2984,500,501,517,500,2550,6841,267,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1000,78,76018,126013,23972,44123,74016,23455,124995,42121,73511,22944,124789,41606,78,78,78,78,24696,44846,24689,44839,76285,126295,24172,44323,2271,76809,126013,23972,44123,76018,76799,126809,New experiment,0,267,1,yes,1366
100,100,264,264,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,19,4,4,9,4,19,4,0,9,4,19,4,0,0,0,0,0,0,4,4,19,9,19,4,4,0,0,0,19,4,4,9,9,19,4,19,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,264,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1260,78,76018,128297,23972,44123,74016,23455,127030,42121,73511,22944,126819,41606,78,78,78,78,24696,44846,24689,44839,76285,128564,24172,44323,2271,76809,128297,23972,44123,76018,76799,129079,New experiment,1,264,1,yes,1366
100,100,209,209,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,20,4,4,9,4,20,4,0,9,4,20,4,0,0,0,0,0,0,4,4,20,9,20,4,4,0,0,0,20,4,4,9,9,20,4,20,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,209,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,2000,78,76018,131300,23972,44123,74016,23455,129298,42121,73511,22944,129089,41606,78,78,78,78,24696,44846,24689,44839,76285,131517,24172,44323,2271,76809,131300,23972,44123,76018,76799,132030,New experiment,1,209,1,yes,1366
100,100,304,304,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,21,4,4,9,4,21,4,0,9,4,21,4,0,0,0,0,0,0,4,4,21,9,21,4,4,0,0,0,21,4,4,9,9,21,4,21,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,304,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,500,78,76018,132768,23972,44123,74016,23455,132251,42121,73511,22944,132040,41606,78,78,78,78,24696,44846,24689,44839,76285,133085,24172,44323,2271,76809,132768,23972,44123,76018,76799,133599,New experiment,1,304,1,yes,1366
0,0,580,580,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,0,0,1,1,1,0,0,9,22,4,4,9,4,22,4,0,9,4,22,4,0,0,0,0,0,0,4,4,22,9,22,4,4,0,0,0,22,4,4,9,9,22,4,22,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,501,2192,3435,2984,500,501,517,500,2550,6841,580,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,793.5,78,76018,134620,23972,44123,74016,23455,133820,42121,73511,22944,133607,41606,78,78,78,78,24696,44846,24689,44839,76285,135203,24172,44323,2271,76809,134620,23972,44123,76018,76799,135719,New experiment,0,580,1,yes,1366
100,100,231,231,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,23,4,4,9,4,23,4,0,9,4,23,4,0,0,0,0,0,0,4,4,23,9,23,4,4,0,0,0,23,4,4,9,9,23,4,23,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,516,2192,3435,2984,500,516,517,500,2550,6841,231,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1260,78,76018,137206,23972,44123,74016,23455,135938,42121,73511,22944,135731,41606,78,78,78,78,24696,44846,24689,44839,76285,137439,24172,44323,2271,76809,137206,23972,44123,76018,76799,137959,New experiment,1,231,1,yes,1366
100,100,219,219,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,24,4,4,9,4,24,4,0,9,4,24,4,0,0,0,0,0,0,4,4,24,9,24,4,4,0,0,0,24,4,4,9,9,24,4,24,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,501,2192,3435,2984,500,501,517,500,2550,6841,219,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1587,78,76018,139774,23972,44123,74016,23455,138173,42121,73511,22944,137968,41606,78,78,78,78,24696,44846,24689,44839,76285,140007,24172,44323,2271,76809,139774,23972,44123,76018,76799,140519,New experiment,1,219,1,yes,1366
100,100,450,450,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,25,4,4,9,4,25,4,0,9,4,25,4,0,0,0,0,0,0,4,4,25,9,25,4,4,0,0,0,25,4,4,9,9,25,4,25,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,450,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,630,78,76018,141376,23972,44123,74016,23455,140742,42121,73511,22944,140528,41606,78,78,78,78,24696,44846,24689,44839,76285,141826,24172,44323,2271,76809,141376,23972,44123,76018,76799,142340,New experiment,1,450,1,yes,1366
0,0,218,218,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,0,0,1,1,1,0,0,9,26,4,4,9,4,26,4,0,9,4,26,4,0,0,0,0,0,0,4,4,26,9,26,4,4,0,0,0,26,4,4,9,9,26,4,26,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,501,2192,3435,2984,500,501,517,500,2550,6841,218,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1000,78,76018,143561,23972,44123,74016,23455,142560,42121,73511,22944,142349,41606,78,78,78,78,24696,44846,24689,44839,76285,143794,24172,44323,2271,76809,143561,23972,44123,76018,76799,144309,New experiment,0,218,1,yes,1366
100,100,221,221,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,27,4,4,9,4,27,4,0,9,4,27,4,0,0,0,0,0,0,4,4,27,9,27,4,4,0,0,0,27,4,4,9,9,27,4,27,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,221,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1587,78,76018,146130,23972,44123,74016,23455,144528,42121,73511,22944,144318,41606,78,78,78,78,24696,44846,24689,44839,76285,146363,24172,44323,2271,76809,146130,23972,44123,76018,76799,146879,New experiment,1,221,1,yes,1366
100,100,212,212,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,28,4,4,9,4,28,4,0,9,4,28,4,0,0,0,0,0,0,4,4,28,9,28,4,4,0,0,0,28,4,4,9,9,28,4,28,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,501,2192,3435,2984,500,501,517,500,2550,6841,212,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1587,78,76018,148699,23972,44123,74016,23455,147097,42121,73511,22944,146888,41606,78,78,78,78,24696,44846,24689,44839,76285,148915,24172,44323,2271,76809,148699,23972,44123,76018,76799,149430,New experiment,1,212,1,yes,1366
100,100,191,191,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,29,4,4,9,4,29,4,0,9,4,29,4,0,0,0,0,0,0,4,4,29,9,29,4,4,0,0,0,29,4,4,9,9,29,4,29,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,191,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,2000,78,76018,151652,23972,44123,74016,23455,149650,42121,73511,22944,149439,41606,78,78,78,78,24696,44846,24689,44839,76285,151851,24172,44323,2271,76809,151652,23972,44123,76018,76799,152370,New experiment,1,191,1,yes,1366
100,100,223,223,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,30,4,4,9,4,30,4,0,9,4,30,4,0,0,0,0,0,0,4,4,30,9,30,4,4,0,0,0,30,4,4,9,9,30,4,30,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,501,2192,3435,2984,500,501,517,500,2550,6841,223,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1260,78,76018,153853,23972,44123,74016,23455,152586,42121,73511,22944,152378,41606,78,78,78,78,24696,44846,24689,44839,76285,154086,24172,44323,2271,76809,153854,23972,44123,76018,76799,154600,New experiment,1,223,1,yes,1366
100,100,499,499,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,31,4,4,9,4,31,4,0,9,4,31,4,0,0,0,0,0,0,4,4,31,9,31,4,4,0,0,0,31,4,4,9,9,31,4,31,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,499,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,500,78,76018,155338,23972,44123,74016,23455,154821,42121,73511,22944,154611,41606,78,78,78,78,24696,44846,24689,44839,76285,155838,24172,44323,2271,76809,155338,23972,44123,76018,76799,156359,New experiment,1,499,1,yes,1366
100,100,312,312,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,32,4,4,9,4,32,4,0,9,4,32,4,0,0,0,0,0,0,4,4,32,9,32,4,4,0,0,0,32,4,4,9,9,32,4,32,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,312,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,500,78,76018,157090,23972,44123,74016,23455,156572,42121,73511,22944,156368,41606,78,78,78,78,24696,44846,24689,44839,76285,157406,24172,44323,2271,76809,157090,23972,44123,76018,76799,157919,New experiment,1,312,1,yes,1366
