acc,accuracy,average_response_time,avg_rt,background,bidi,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,congruencia,coordinates,correct,correct_resp_log,correct_resposta_curto,correct_resposta_long,correct_resposta_simples,count_bemvindo,count_bissec_temp,count_espera0,count_espera0_log,count_espera_curto,count_espera_long,count_estimulo,count_estimulo_curto,count_estimulo_log,count_estimulo_long,count_fim_log,count_fix,count_fix_curto,count_fix_log,count_fix_long,count_loop_curto,count_loop_log_1,count_loop_long,count_loop_simples,count_new_feedback_2,count_new_feedback_3,count_new_logger,count_new_logger_1,count_new_reset_feedback,count_new_sampler,count_new_sampler_1,count_new_sampler_2,count_new_sampler_3,count_new_sketchpad_6,count_osweb,count_pausa,count_resp_log,count_resposta_curto,count_resposta_long,count_resposta_simples,count_save,count_save2,count_seq_curto,count_seq_log_1,count_seq_long,count_seq_simples,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,opensesame_codename,opensesame_version,queryParams_batchId,queryParams_personalMultipleWorkerId,repeat_cycle,resp_corr,resp_corr_log,response,response_bemvindo,response_new_feedback_2,response_new_feedback_3,response_new_sampler,response_new_sampler_1,response_new_sampler_2,response_new_sampler_3,response_new_sketchpad_6,response_pausa,response_resp_log,response_resposta_curto,response_resposta_long,response_resposta_simples,response_time,response_time_bemvindo,response_time_new_feedback_2,response_time_new_feedback_3,response_time_new_sampler,response_time_new_sampler_1,response_time_new_sampler_2,response_time_new_sampler_3,response_time_new_sketchpad_6,response_time_pausa,response_time_resp_log,response_time_resposta_curto,response_time_resposta_long,response_time_resposta_simples,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,tempo,tempo_log,time_bemvindo,time_espera0,time_espera0_log,time_espera_curto,time_espera_long,time_estimulo,time_estimulo_curto,time_estimulo_log,time_estimulo_long,time_fix,time_fix_curto,time_fix_log,time_fix_long,time_loop_curto,time_loop_log_1,time_loop_long,time_loop_simples,time_new_feedback_2,time_new_feedback_3,time_new_logger,time_new_logger_1,time_new_sampler,time_new_sampler_1,time_new_sampler_2,time_new_sampler_3,time_new_sketchpad_6,time_pausa,time_resp_log,time_resposta_curto,time_resposta_long,time_resposta_simples,time_save,time_save2,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
0,0,249,249,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,0,0,1,1,1,0,0,9,33,4,4,9,4,33,4,0,9,4,33,4,0,0,0,0,0,0,4,4,33,9,33,4,4,0,0,0,33,4,4,9,9,33,4,33,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,249,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1000,78,76018,159141,23972,44123,74016,23455,158140,42121,73511,22944,157929,41606,78,78,78,78,24696,44846,24689,44839,76285,159391,24172,44323,2271,76809,159141,23972,44123,76018,76799,159909,New experiment,0,249,1,yes,1366
100,100,282,282,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,34,4,4,9,4,34,4,0,9,4,34,4,0,0,0,0,0,0,4,4,34,9,34,4,4,0,0,0,34,4,4,9,9,34,4,34,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,518,2192,3435,2984,500,518,517,500,2550,6841,282,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,793.5,78,76018,160926,23972,44123,74016,23455,160126,42121,73511,22944,159917,41606,78,78,78,78,24696,44846,24689,44839,76285,161209,24172,44323,2271,76809,160926,23972,44123,76018,76799,161730,New experiment,1,282,1,yes,1366
100,100,679,679,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,35,4,4,9,4,35,4,0,9,4,35,4,0,0,0,0,0,0,4,4,35,9,35,4,4,0,0,0,35,4,4,9,9,35,4,35,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,679,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,793.5,78,76018,162745,23972,44123,74016,23455,161944,42121,73511,22944,161738,41606,78,78,78,78,24696,44846,24689,44839,76285,163428,24172,44323,2271,76809,162745,23972,44123,76018,76799,163949,New experiment,1,679,1,yes,1366
100,100,259,259,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,36,4,4,9,4,36,4,0,9,4,36,4,0,0,0,0,0,0,4,4,36,9,36,4,4,0,0,0,36,4,4,9,9,36,4,36,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,259,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,2000,78,76018,166165,23972,44123,74016,23455,164162,42121,73511,22944,163957,41606,78,78,78,78,24696,44846,24689,44839,76285,166431,24172,44323,2271,76809,166165,23972,44123,76018,76799,166949,New experiment,1,259,1,yes,1366
100,100,343,343,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,37,4,4,9,4,37,4,0,9,4,37,4,0,0,0,0,0,0,4,4,37,9,37,4,4,0,0,0,37,4,4,9,9,37,4,37,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,343,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,500,78,76018,167666,23972,44123,74016,23455,167165,42121,73511,22944,166958,41606,78,78,78,78,24696,44846,24689,44839,76285,168016,24172,44323,2271,76809,167666,23972,44123,76018,76799,168529,New experiment,1,343,1,yes,1366
100,100,274,274,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,38,4,4,9,4,38,4,0,9,4,38,4,0,0,0,0,0,0,4,4,38,9,38,4,4,0,0,0,38,4,4,9,9,38,4,38,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,274,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1260,78,76018,170018,23972,44123,74016,23455,168750,42121,73511,22944,168538,41606,78,78,78,78,24696,44846,24689,44839,76285,170301,24172,44323,2271,76809,170018,23972,44123,76018,76799,170820,New experiment,1,274,1,yes,1366
100,100,545,545,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,39,4,4,9,4,39,4,0,9,4,39,4,0,0,0,0,0,0,4,4,39,9,39,4,4,0,0,0,39,4,4,9,9,39,4,39,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,545,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1000,78,76018,172036,23972,44123,74016,23455,171035,42121,73511,22944,170831,41606,78,78,78,78,24696,44846,24689,44839,76285,172586,24172,44323,2271,76809,172036,23972,44123,76018,76799,173100,New experiment,1,545,1,yes,1366
100,100,230,230,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,40,4,4,9,4,40,4,0,9,4,40,4,0,0,0,0,0,0,4,4,40,9,40,4,4,0,0,0,40,4,4,9,9,40,4,40,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,230,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1587,78,76018,174922,23972,44123,74016,23455,173320,42121,73511,22944,173108,41606,78,78,78,78,24696,44846,24689,44839,76285,175155,24172,44323,2271,76809,174922,23972,44123,76018,76799,175669,New experiment,1,230,1,yes,1366
100,100,228,228,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,41,4,4,9,4,41,4,0,9,4,41,4,0,0,0,0,0,0,4,4,41,9,41,4,4,0,0,0,41,4,4,9,9,41,4,41,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,228,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,2000,78,76018,177891,23972,44123,74016,23455,175890,42121,73511,22944,175678,41606,78,78,78,78,24696,44846,24689,44839,76285,178125,24172,44323,2271,76809,177891,23972,44123,76018,76799,178640,New experiment,1,228,1,yes,1366
100,100,379,379,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,42,4,4,9,4,42,4,0,9,4,42,4,0,0,0,0,0,0,4,4,42,9,42,4,4,0,0,0,42,4,4,9,9,42,4,42,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,379,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,793.5,78,76018,179660,23972,44123,74016,23455,178859,42121,73511,22944,178649,41606,78,78,78,78,24696,44846,24689,44839,76285,180043,24172,44323,2271,76809,179660,23972,44123,76018,76799,180560,New experiment,1,379,1,yes,1366
100,100,395,395,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,43,4,4,9,4,43,4,0,9,4,43,4,0,0,0,0,0,0,4,4,43,9,43,4,4,0,0,0,43,4,4,9,9,43,4,43,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,395,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,793.5,78,76018,181578,23972,44123,74016,23455,180778,42121,73511,22944,180568,41606,78,78,78,78,24696,44846,24689,44839,76285,181978,24172,44323,2271,76809,181578,23972,44123,76018,76799,182499,New experiment,1,395,1,yes,1366
100,100,250,250,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,44,4,4,9,4,44,4,0,9,4,44,4,0,0,0,0,0,0,4,4,44,9,44,4,4,0,0,0,44,4,4,9,9,44,4,44,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,518,2192,3435,2984,500,518,517,500,2550,6841,250,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,630,78,76018,183346,23972,44123,74016,23455,182714,42121,73511,22944,182507,41606,78,78,78,78,24696,44846,24689,44839,76285,183612,24172,44323,2271,76809,183346,23972,44123,76018,76799,184130,New experiment,1,250,1,yes,1366
100,100,241,241,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,45,4,4,9,4,45,4,0,9,4,45,4,0,0,0,0,0,0,4,4,45,9,45,4,4,0,0,0,45,4,4,9,9,45,4,45,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,518,2192,3435,2984,500,518,517,500,2550,6841,241,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,630,78,76018,184981,23972,44123,74016,23455,184347,42121,73511,22944,184138,41606,78,78,78,78,24696,44846,24689,44839,76285,185230,24172,44323,2271,76809,184981,23972,44123,76018,76799,185750,New experiment,1,241,1,yes,1366
100,100,334,334,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,46,4,4,9,4,46,4,0,9,4,46,4,0,0,0,0,0,0,4,4,46,9,46,4,4,0,0,0,46,4,4,9,9,46,4,46,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,334,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,630,78,76018,186599,23972,44123,74016,23455,185965,42121,73511,22944,185760,41606,78,78,78,78,24696,44846,24689,44839,76285,186949,24172,44323,2271,76809,186599,23972,44123,76018,76799,187470,New experiment,1,334,1,yes,1366
0,0,425,425,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,0,0,1,1,1,0,0,9,47,4,4,9,4,47,4,0,9,4,47,4,0,0,0,0,0,0,4,4,47,9,47,4,4,0,0,0,47,4,4,9,9,47,4,47,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,501,2192,3435,2984,500,501,517,500,2550,6841,425,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1000,78,76018,188684,23972,44123,74016,23455,187683,42121,73511,22944,187478,41606,78,78,78,78,24696,44846,24689,44839,76285,189117,24172,44323,2271,76809,188684,23972,44123,76018,76799,189630,New experiment,0,425,1,yes,1366
100,100,264,264,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,48,4,4,9,4,48,4,0,9,4,48,4,0,0,0,0,0,0,4,4,48,9,48,4,4,0,0,0,48,4,4,9,9,48,4,48,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,501,2192,3435,2984,500,501,517,500,2550,6841,264,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,500,78,76018,190369,23972,44123,74016,23455,189852,42121,73511,22944,189639,41606,78,78,78,78,24696,44846,24689,44839,76285,190635,24172,44323,2271,76809,190369,23972,44123,76018,76799,191150,New experiment,1,264,1,yes,1366
100,100,430,430,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,49,4,4,9,4,49,4,0,9,4,49,4,0,0,0,0,0,0,4,4,49,9,49,4,4,0,0,0,49,4,4,9,9,49,4,49,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,430,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,793.5,78,76018,192170,23972,44123,74016,23455,191370,42121,73511,22944,191159,41606,78,78,78,78,24696,44846,24689,44839,76285,192604,24172,44323,2271,76809,192170,23972,44123,76018,76799,193120,New experiment,1,430,1,yes,1366
100,100,286,286,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,50,4,4,9,4,50,4,0,9,4,50,4,0,0,0,0,0,0,4,4,50,9,50,4,4,0,0,0,50,4,4,9,9,50,4,50,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,286,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,793.5,78,76018,194139,23972,44123,74016,23455,193338,42121,73511,22944,193129,41606,78,78,78,78,24696,44846,24689,44839,76285,194439,24172,44323,2271,76809,194139,23972,44123,76018,76799,194959,New experiment,1,286,1,yes,1366
